geo_type,region,transportation_type,alternative_name,sub-region,country,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020
county,Collier County,driving,,Florida,United States,100,105.81,104.74,110.03,125.26,114.31,92.05,110.14,112.81,108.66,108.46,119.62,107.1,84.02,102.48,105.22,107.84,108.19,119.26,106.68,81.26,111.24,107.76,109.86,115.76,129.79,120.36,92.4,114.13,116.86,122.09,128.7,140.31,122.16,105.66,125.47,137.21,126.31,129.53,145.06,125.82,97.09,117.51,118.72,122.21,126.08,130.63,116.91,95.21,114.26,116.46,117.85,118.79,131.41,117.58,95.88,115.3,114.62,114.21,111.22,112.84,99.07,79,95.59,87.9,80.69,74.97,71.46,54.23,39.62,54.99,53.48,51.89,50.79,54.13,40.72,32.46,47.1,47.12,47.27,48.87,44.28,34.07,26.88,41.98,42.7,44.6,45.75,49.78,39.64,25.05,45.46,47.35,48.7,46.83,54.03,45.16,35.19,49.82,51.69,51.75,53.76,57.16,45.77,34.21,55.23,55.59,56.52,53.14,68.07,57.93,48.5,64.68,68.08,68.02,70.47,81.36,82.22,49.13,,,82.55,81.82,81.8,75.08,62.51,75.49,79.61,80.42,82.81,91.58,83.44,65.71,64.34,83.24,85.9,86.3,95.92,81.74,68.94,87.25,83.42,82.91,84.53,94.04,81.47,69.95,87.77,90.18,91.75,90.97,102.45,90.5,73.94,90.34,95.94,91.94,93.29,103.56,92.74,71.95,91.36,92.74,93.49,94.95,102.32,93.69,73.7
county,Columbia County,driving,,Florida,United States,100,94.81,95.91,116.57,154.6,126.06,101.82,126.35,95.22,95.25,107.83,134.15,119.68,119.59,98.57,94.81,95.62,111.66,139.44,121.97,96.1,103.22,96.15,104.54,118.16,143.2,124.13,122.56,106.47,103.48,104.47,134.77,171.81,143.13,125,128.75,106.68,109.76,119.9,152.9,145.45,125.18,110.41,102.6,113.9,121.62,171.05,168.11,136.31,115.29,104.41,109.98,131.29,169.95,173.13,141.98,124.8,114.88,121.19,147.47,213.21,188.21,146.01,132.33,120.03,115.05,116.02,133.46,117.93,91.94,85.26,75.85,80.5,76.73,85.87,78.35,63.59,70.65,70.7,72.9,74.48,72.07,58.97,43.83,60.49,61.98,63.1,65.57,75.96,64.36,48.09,64.46,66.27,67.7,74.9,86.42,72.09,66.02,77.25,81.67,79.24,81.03,92.4,88.16,78.44,82.72,83.55,90.04,95.39,116.68,105.91,91.66,99.54,103.42,101.18,107.54,127.38,118.16,107.51,,,107.42,119.03,139.36,143.1,114.92,112.2,115.56,121.9,140.72,179.03,165,129.26,138.47,125.41,119.82,130.16,175.97,173.82,144.78,139.51,129.29,127.12,136.8,164.59,179.71,134.44,131.52,122.52,128.76,147.86,182.63,182.07,159.07,146.14,135.37,142.45,157.18,200.74,213.06,156.29,156.5,141.97,144.01,161,194.52,216.01,167.21
county,DeSoto County,driving,,Florida,United States,100,96.49,107.46,116.37,138.99,138.33,109.73,116.95,100.44,111,106.31,134.49,143.27,109.49,102.71,99.64,103.21,117.77,134.74,132.08,88.92,104,108.66,109.57,120.95,133.37,128.85,117.96,117.25,117.22,132.11,136.17,157.44,174.06,126.13,132.44,128.32,129.15,132.79,165.89,167.34,148.01,116.23,119.25,117.38,134.41,162.08,173.95,139.65,127.83,122.07,118.15,146.83,162.05,174.36,124.35,153,115.08,122.21,132.22,157.47,152.98,122.57,108.14,94.98,88.18,96.11,105.46,86.73,73.24,74.2,73.81,79.27,68.82,86.45,70.22,56.95,64.27,68.96,67.56,68.22,65.37,59.01,41.32,53.99,59.61,61.04,66.47,68.19,61.2,49.05,68.85,71.1,70.14,70.28,81.11,76.58,61.26,65.31,65.59,75.02,71.92,74.8,89.5,68.28,78.23,76.39,75.68,77.32,101.26,104.11,80.94,85.39,86.21,84.67,88.76,118.12,111.98,72.74,,,95.67,98.68,113.66,114.7,90.07,88.92,94.93,105.21,107.02,137.73,124.6,100.19,86.34,99.56,95.37,98.38,114.61,123.11,96.44,95.2,92.57,104.96,96.98,115.14,111.76,87.99,95.37,103.67,103.84,99.42,124.9,135.23,100.77,104.2,97.29,109.65,115.88,139.37,124.1,95.42,108.83,101.65,103.89,112.81,135.32,115.88,99.81
county,Duval County,driving,,Florida,United States,100,102.43,102.31,109.23,123.14,114,77.89,93.8,100.48,97.97,102.74,119.94,110.61,74.14,93.55,99.83,101.66,108.2,121.87,110.23,75.95,96.55,103.4,104.31,103.54,120.84,114.63,83.6,101.55,106.45,109.64,119.72,136.83,121.14,85.93,101.49,107.92,108.13,113.37,126.32,118.28,84.72,104.96,112.65,128.51,122.36,136.37,135.2,89.98,110.23,114.8,121.82,119.43,137.68,127.53,87.7,108.44,110,113.47,114.9,122.38,108.8,78.88,89.46,85.44,81.74,82.05,85.16,70.61,50.04,64.63,64.48,64.88,66.17,72.93,65.06,48.71,60.64,61.18,61.6,64.91,62.11,52.1,38.76,55.84,57.32,57.62,61.35,67.13,58.92,38.8,56.77,58.72,62.31,68.77,76.3,67.69,52.65,66.39,70.29,71.17,71.62,78.47,77.76,59.32,72.63,74.92,77.58,79.27,92.79,86.52,67.42,83.6,87.84,86.19,90.13,105.08,98.67,71.34,,,95.89,101.01,116.49,112.34,87.04,101.39,103.8,105.23,111.24,128.84,123.42,98.41,87.59,109.11,108.8,110.38,127.66,126.42,88.6,106.6,110.1,111.33,113.41,130.86,124.96,84.46,110.91,113.72,116.15,122.12,141.2,139.82,104.84,117.99,120.79,120.51,127.7,148.64,137.8,97.39,119.34,121.11,122.77,127.51,141.45,131.97,102.65
county,Escambia County,driving,,Florida,United States,100,103.22,105.89,107.49,128.02,116.05,87.66,104.49,102.06,98.78,106.91,123.34,116.11,76.98,98.67,101.27,98.42,110.69,127.19,122.64,84.3,99.42,108.21,99.78,103.71,126.09,119.38,90.97,106.43,110.94,113.34,123.44,147.62,138.44,96.68,118.07,113.71,113.41,118.43,143.1,146.16,96.47,113.12,115.33,124.17,128.19,152.31,146.68,103.89,115.8,118.39,113.74,124.87,151,152.18,109.56,122.57,125.3,124.85,128.53,148.14,142.21,107.55,115.01,107.23,98.69,96.92,101.73,83.43,60.21,74.21,73.49,74.6,76.09,84.56,75.56,56.12,70.53,67.36,73.34,70.62,70.36,59.15,46.75,63.79,65.87,65.57,70.13,76.65,68.21,40.23,69.02,72.85,78.83,79.95,87.17,76.65,59.27,82.09,81.21,83.51,72.13,98.07,88.74,65.58,83.15,86.5,84.87,97.55,112.22,105.7,83.12,102.91,107.95,116.37,121.08,133.68,123.14,93.81,,,121.85,127.61,151.29,152.73,112.6,123.03,132.55,130.53,146.24,182.38,184.4,148.83,137.79,144.87,141.8,151.17,171.69,171.65,135.27,145.37,143.36,144.26,152.95,174.83,159.19,106.71,138.67,143.87,152.08,164.26,193.21,207.81,156.93,163.5,159.92,162.31,170.69,209.84,206.63,145.05,164.08,163.27,166.76,171.54,196.97,193.18,144.52
county,Flagler County,driving,,Florida,United States,100,94.49,95.23,103.67,124.71,119.2,93.86,104.04,97.55,93.48,96.9,114.4,118.17,122.47,91.22,91.74,93.81,100.52,121.52,104.6,86.11,95.06,95.81,98.75,103.51,120.03,112.31,95.19,101.08,103.02,108.09,120.37,144.08,143.32,112.89,125.75,106.84,105.22,111.7,126.71,121.53,102.04,105.25,105.91,103.69,110.42,129.04,127.69,102.07,106.54,116.77,109.05,116.75,145.76,139.2,111.44,118.83,113.42,115.28,151.9,139.85,130.84,109.65,107.98,92.81,91.85,91.86,96.91,80.08,60.49,71.76,70.01,67.67,68.57,73.08,60.79,50.51,64.01,64.15,66.27,62.79,61.18,49.18,36.56,59.58,61.33,60.52,63.3,72.53,57.44,38,63.35,63.11,62.99,65.05,76.79,61.83,54.83,65.88,74.06,72.51,74.33,76.21,73.95,61.8,78.15,77.89,78.46,79.65,99.6,87.87,76.25,86.9,89.34,97.02,97.28,110.37,102.9,75.14,,,102.32,104.35,119.33,110.41,96.5,105.74,106.25,111.12,113.5,142.71,141.64,113.99,102.69,116.91,119.7,111.9,129.73,131.75,106.1,119.78,116.62,117.34,118.38,137.83,122.3,102.09,116.03,123.18,125.54,131.81,158.87,144.12,120.92,134.61,132.22,129.87,139.65,166.16,153.83,120.48,136,131.68,136.16,143.01,158.64,153.42,128.13
county,Gadsden County,driving,,Florida,United States,100,101.44,100.45,113.79,158.63,127.27,106.03,129.92,96.22,99.28,109.9,133.9,126.66,105.62,99.89,101.3,103.46,111.7,136.78,128.98,105.96,113.05,106.59,107.38,108.71,138.2,125.02,118.2,108.64,115.46,111.56,122.72,152.69,139.98,120.54,128.37,110.98,109.72,126.23,162.23,156.63,135.48,111.86,111.09,113.23,129.54,158.04,154.11,133.12,107.47,112.28,118.2,129.72,161.24,176.18,156.85,136.29,120.38,126.57,145.33,187.76,178.16,137.57,128.59,120.88,124.79,111.86,123.67,116.54,87.78,83.24,80.81,85.29,81.33,90.91,75.1,58.47,72.19,73.18,76.74,76.27,67.96,64.72,52.69,68.03,69.61,76.24,74.04,78.61,65.31,45.87,67.4,68.14,74.29,75.57,87.02,67.69,57.39,72.13,80.45,82.74,74.58,96.63,85.06,70.78,86.07,85.15,87.06,97.3,109.36,106.19,82.14,96.69,106.64,107.49,108.01,123.1,120.61,90.01,,,113.18,120.4,135.25,131.45,115.5,107.31,117.46,118.36,138.61,174.6,148.23,123.62,141.96,123.01,125.92,131.2,170.73,155.75,134.71,137.86,126.3,121.78,145.71,166.55,148.62,113.93,130.51,122.47,134.92,147.67,168.75,177.62,151.77,135.12,135.68,147.94,151.54,184.25,186.19,147.54,151.72,138.25,140.76,158.67,177.57,182.74,152.17
county,Gilchrist County,driving,,Florida,United States,100,96.78,110.9,109,129.41,135.84,86.76,111.63,103.88,98.32,89.98,113.24,117.41,92.98,97.66,100.95,101.39,106.66,117.78,112.73,86.76,101.83,98.98,104.9,99.27,121.07,129.04,89.25,113.24,110.39,106.07,116.9,129.48,139.5,113.02,111.05,103.37,111.63,101.17,129.85,125.24,101.02,101.1,91.73,110.46,116.83,140.75,137.67,103.58,116.53,109.73,115.51,108.41,137.02,142.65,97.15,110.75,123.26,124.43,126.19,144.55,147.7,122.68,118.8,100.59,109.07,112.22,113.61,101.17,92.32,87.78,87.13,86.98,86.03,102.34,94,85.22,79.66,78.35,77.69,72.49,68.4,63.64,46.6,70.89,73.59,75.35,69.28,81.05,71.4,50.11,75.05,75.57,72.71,83.32,86.39,81.27,63.94,81.05,82.81,91.15,101.24,96.2,88.37,74.69,103.07,103.58,104.61,104.02,134.09,132.55,142.72,127.43,147.99,137.16,153.26,182.37,155.3,114.26,,,164.23,163.57,192.25,234.16,211.34,150.91,176.15,162.03,216.61,230.94,289.9,242.57,180.61,148.06,183.91,156.55,193.2,222.9,207.1,162.77,167.37,171.76,179.44,186.32,186.61,148.57,155.89,166.72,175.49,193.71,210.02,226.63,206.66,213.39,216.24,201.98,197.22,220.41,267.08,215.58,180.98,198.39,195.25,209.14,217.12,231.82,220.63
county,Glades County,driving,,Florida,United States,100,96.97,94.54,100.13,153.42,143.36,121.51,117.24,108.55,106.71,104.14,116.05,117.96,161.51,96.84,96.18,90.99,112.89,131.58,136.45,119.01,103.09,101.32,95.59,109.93,143.68,139.67,121.32,112.89,108.95,109.74,136.51,187.57,184.08,143.03,136.38,129.21,133.55,130,171.84,166.05,158.22,116.71,113.75,110.92,125,140,144.93,128.55,117.43,114.67,119.54,141.05,157.04,170.99,147.5,112.57,110.33,101.91,102.3,137.76,121.51,105.39,94.74,95.33,79.28,80.79,93.75,79.28,74.34,66.97,69.87,71.78,67.11,74.01,59.93,48.16,59.61,56.32,61.64,64.14,49.54,47.11,39.41,61.58,54.08,64.01,57.83,67.7,49.21,42.24,51.51,53.88,59.47,59.67,61.97,69.54,63.62,65.13,65.92,58.03,68.95,81.12,70.39,56.71,70.59,77.11,67.89,65.86,90.79,91.97,80,69.8,75,77.5,72.57,93.75,99.21,76.84,,,76.71,104.74,104.54,114.87,95.79,77.96,72.76,90.72,87.63,107.37,108.22,93.16,84.28,84.01,82.04,85.66,109.14,104.47,78.88,96.25,86.71,82.89,76.18,117.17,91.38,75.59,77.3,80.72,88.82,90.66,119.8,102.11,86.84,84.28,94.67,102.57,97.43,109.74,91.18,102.63,136.97,88.09,87.7,101.51,134.08,119.47,96.91
county,Gulf County,driving,,Florida,United States,100,111.95,118.29,100.28,148.07,132.72,99.36,105.15,100.46,103.58,113.79,121.69,105.7,85.02,105.24,109.93,114.8,118.57,112.5,119.67,80.42,102.48,127.67,129.78,99.54,118.29,126.56,99.36,127.57,121.51,120.5,125.28,149.54,153.49,117.65,130.97,118.66,131.8,139.43,149.91,132.81,94.21,132.9,117,132.72,129.78,152.76,133.92,122.7,131.8,137.5,126.56,138.42,153.49,195.13,147.43,161.12,182.72,167.74,185.75,174.54,207.44,167.65,171.6,156.07,158.82,152.21,169.12,156.34,104.78,103.49,102.11,88.33,96.69,112.87,112.59,73.81,73.9,67,71.78,74.26,69.39,53.68,57.81,64.06,68.84,61.58,67.83,71.97,58.55,39.43,73.62,63.88,71.32,77.85,83.55,74.54,59.83,84.28,82.08,92,92.65,111.58,101.29,72.98,103.58,102.67,86.76,105.51,128.4,113.14,110.66,125.74,131.34,139.15,144.67,166.27,139.98,112.04,,,149.91,173.62,191.82,188.33,166.54,176.1,189.15,189.06,222.98,257.81,322.7,271.78,289.8,241.82,203.95,227.94,233.64,337.87,224.08,252.57,228.68,247.33,222.61,264.43,346.51,267.46,212.87,220.5,256.53,244.39,292.92,435.2,306.62,282.81,256.99,266.18,261.03,281.71,467,268.75,236.86,272.52,258.92,273.53,313.42,463.42,294.3
county,Hamilton County,driving,,Florida,United States,100,92.9,95.65,124.17,181.17,140.5,126.71,154.9,88.88,87.89,109.77,143.66,130.65,133.77,106.48,86.21,102.59,119.66,161.35,155.97,119.45,110.01,94.34,100.9,146.74,156.75,127.53,155.07,109.07,101.64,113.17,163.11,229.09,191.96,182.68,171.28,111.24,120.72,141.9,185.02,160.03,168.81,124.05,101.72,112.39,133.81,199.92,211.08,190.23,118.83,109.97,112.19,153.06,217.56,244.28,203.41,149.24,120.31,135.62,183.42,274.11,307.39,247.52,182.07,159.62,152.89,175.17,196.76,185.72,141.12,100.45,86.99,89.86,86.54,103.41,109.64,85.76,75.22,78.17,77.23,79.36,78.66,66.48,60.53,61.92,60.28,60.65,72.79,73.7,65.24,56.05,66.15,64.18,62.62,79.28,82.64,78.66,68.2,70.82,76.57,79.15,83.3,103.49,105.54,96.72,82.52,79.4,92.37,103.32,134.51,126.1,115.43,111.41,107.35,111.41,120.56,149.9,152.69,126.06,,,127.37,143.62,171.19,177.35,171.69,129.63,128.27,134.88,195.77,256.18,231.56,202.26,216.78,152.69,145.26,167.42,212.93,224.7,198.48,166.8,146.49,146.86,168.61,204.02,230.2,222.57,175.09,142.31,156.87,220.56,246.2,256.42,234.14,192.57,142.88,162.25,197.09,284.24,300.21,236.48,208.82,173.49,176.73,217.03,289.58,321.83,260.16
county,Hardee County,driving,,Florida,United States,100,101.88,108.83,114.89,150.06,148.57,102.85,120.67,100,113.01,108.95,139.31,139.94,106.14,100.2,105.82,95.43,113.91,130.05,131.38,93.71,107.07,112.9,117.43,125.21,154.4,134.9,116.73,113.6,107.27,120.28,142.79,166.35,164.2,122.78,135.33,120.91,128.02,128.96,168.78,165.34,131.11,112.66,114.85,120.55,140.37,152.44,166.12,133.26,117.47,122.31,136.19,130.32,164.52,172.33,129.03,137.24,119.3,117.82,121.06,148.3,143.3,111.8,108.13,94.92,93.51,102.93,109.42,98.05,73.04,78.59,75.11,78.66,77.14,90.89,75.38,65.81,72.45,71.71,83.94,74.56,68.23,53.61,42.13,64.44,75.69,66.98,68.97,83,67.92,49.55,68.93,68.97,76.87,71.98,89.14,74.91,66.28,70.18,71.82,72.49,78.35,83.31,83.7,68,76.12,83.86,95.15,88.9,105.67,94.06,70.34,87.96,90.47,94.29,93.24,126.77,118.48,81.79,,,106.49,108.21,123.64,120.4,96.83,105.74,103.44,110.32,118.56,157.52,134.7,103.52,100,110.43,106.68,100.78,135.17,128.64,109.77,103.83,98.83,111.57,101.8,133.18,112.19,88,113.6,121.06,107.46,111.76,143.3,130.13,100.12,114.11,119.81,115.75,122.31,143.38,128.29,101.64,116.06,126.73,113.09,112.7,141.42,133.41,113.29
county,Hendry County,driving,,Florida,United States,100,104.21,95.25,108.94,131.59,135.08,114.87,110.04,104.73,102.26,100.77,125.32,131.95,100.54,92.4,99.28,102.23,105.37,127.76,121.85,94.86,103.31,100.31,102.77,114.74,129.51,141.09,105.01,114.64,117.93,124.32,133.44,149.61,143.04,108.27,117.13,116.74,123.57,119.72,139.63,186.95,125.09,109.48,122.01,119.75,120.03,145.94,146.12,118.88,121.39,112.12,114.51,127.45,146.94,155.88,119.16,122.65,112.74,117.57,109.09,136.16,124.81,103.42,105.37,94.32,89.16,94.97,92.19,89.34,71.44,79.92,83.77,77.56,85.8,80.3,74.55,69.41,65.92,67.72,72.42,68.49,67.67,58.81,50.77,64,66.44,68.72,69.77,83.59,71.73,58.4,69.98,78.22,77.48,73.32,84.46,87.31,75.24,87.7,79.51,85.26,87.42,93.89,92.91,70.96,82.18,85.13,90.32,86.59,105.73,113.84,90.4,103.39,93.3,93.3,95.99,120.08,121.19,83.72,,,118.41,107.81,110.22,155.75,114.3,103.85,99.31,99.64,106.37,135.62,129.3,94.92,84.72,100.77,108.58,112.84,122.75,125.24,102.93,117.15,101.08,103.6,100.62,121.01,124.47,102.29,115.69,118.16,114.97,115.54,136.7,128.99,102.82,112.92,116,119.67,110.2,133.56,121.6,108.06,125.58,117.36,122.09,117.87,136.52,134.39,109.99
county,Hernando County,driving,,Florida,United States,100,101.05,101.96,103.67,122.19,119.03,86.23,102.75,96.2,93.45,98.7,118.05,108.79,84.9,92.01,96.04,97.34,99.72,113.86,108.63,83.67,98.33,97.65,100.15,105.31,122.86,113.76,89.56,103.73,104.45,105.53,116.22,131.54,127.02,97.77,113.17,109.86,111.47,113.5,127.35,124.29,95.76,106.45,106.03,102.02,111.99,135.7,132.88,99.48,108.55,110.93,112.54,115.16,131.59,129.95,95.19,106.32,111.02,112.7,115.44,125.75,111.55,87.12,100.78,91.43,89.25,89.73,91.37,76.68,59.12,71.19,72.83,71.34,72.85,78.07,68.27,53.93,67.89,71.58,72.99,70.62,70.41,58.09,43.24,61.64,63.58,65.1,67.56,78.78,66.82,46.24,69.51,72.26,74.7,75.27,85.87,67.92,65.64,72.67,82.18,82.12,82.86,79.75,85.49,71.98,83.54,87.05,87.14,85.96,105.68,98.06,81.11,92.84,98.42,98.2,98.8,115.76,107.17,79.66,,,106.14,109.99,128.9,118.5,99.34,101.21,114.72,115.68,119.73,138.07,134.1,107.01,93.03,116.83,123.3,116.72,131.26,128.81,102.18,114,115.7,116.72,112.03,128.25,110.23,94.76,118.39,123.52,121.53,124.04,142.26,136.66,108.6,123.4,124.58,126.67,126.87,142.84,138.94,107.27,124.6,128.74,128.41,131.52,142.21,135.11,106.58
county,Highlands County,driving,,Florida,United States,100,98.37,100.21,105.15,122.43,120.01,95.23,105.28,94.2,98.58,101.16,121.53,115.4,87.98,92.89,94.93,97.96,109.59,127.88,111.29,91.03,96.11,102.87,99.67,113.19,127.37,119.55,93.41,105.69,102.81,109.31,119.56,139.53,129.35,105.53,114.44,113.86,113.98,119,143.95,129.61,101.3,108.79,115.03,114.54,123.89,141.01,136.52,116.38,113.2,111.78,118.93,129.02,140.38,125.24,100.62,116.63,111.36,108.02,110.34,118.03,105.53,83.37,94.48,90.76,81.18,82.02,90.15,73.53,59.24,67.1,71.52,70.43,68.5,73.89,59.02,49.65,64.47,63.81,67.87,66.65,60.09,50.35,39.77,58.37,61.27,62.27,66.18,66.66,54.81,44,63.35,64.41,72.97,68.92,81.19,67.77,58.73,69.61,73.18,72.59,74.11,73.3,74.4,57.4,75.94,71.07,74.92,76.42,93.04,83.76,67.38,83.24,87.73,85.82,87.07,101.89,98.06,71.42,,,89.86,102.41,105.84,99.05,80.61,91.95,98.14,100.49,100.29,121.07,115.16,89.5,86.11,101.68,101.64,102.29,120.8,109.14,88.33,97.48,94.88,99.41,97.51,116.79,107.76,83.04,103.17,106.52,107,111.74,127.07,114.92,92.17,108.14,104.45,105.35,111.81,128.3,118.28,91.12,110.32,106.45,109.7,114.84,125.56,117.33,91.7
county,Hillsborough County,driving,,Florida,United States,100,102.56,107.44,112.05,124.49,118.8,81.46,96.21,100.55,98.11,104.45,126.11,147.38,82.08,94.93,100.74,98.91,104.45,120.37,107.51,76.27,97.4,100.7,102.83,120.31,126.21,120.93,88.16,103.27,109.91,119.3,121.11,141.81,134.29,95.17,106.2,110.25,111.92,115.93,130.54,126.87,88.5,105.19,114.49,118.94,126.54,138.51,136.06,103.7,108.72,117.58,118.36,117.56,131.78,126.49,92.02,103.68,109.48,110.2,109.71,115.42,96.22,71.32,82.28,76.15,70.1,67.17,70.03,55.77,42.09,52.8,52.5,51.43,50.83,54.43,40.85,34.57,46.23,47.09,50.09,48.35,49.63,42.52,31.14,44.19,45.22,46.19,47.46,53.26,46.37,31.54,47.05,48.31,52.28,50.2,59.15,50.06,43.3,51.18,53.5,54.78,57.07,53.97,58.25,45.75,57.12,57.42,59.95,59.62,72.16,65.85,52.76,65.16,68.79,68.42,71.43,83.63,77.57,54.29,,,78.15,79.85,92,87.95,70.23,74.44,84.29,86.41,89.58,103.19,95.26,74.34,70.25,88.36,91.59,92.35,105.04,102.2,76.48,85.31,90.6,87.62,91.06,107.94,92.52,75.23,91.09,94.89,96.8,101.65,117.67,110.24,85.73,99.58,100.11,100.7,102.46,117.65,112.49,81.17,95.89,100.23,100.35,103.6,115.59,106.36,81.18
county,Holmes County,driving,,Florida,United States,100,98.94,104.5,106.68,159.52,123.68,119.44,129.37,94.71,98.15,106.02,139.75,127.31,106.68,93.85,93.72,97.35,113.43,144.58,121.69,107.28,110.19,99.87,106.02,100.07,145.11,123.41,114.22,115.54,112.3,112.76,125.13,171.96,147.55,128.64,139.02,108,116.67,122.82,181.61,163.82,150.4,116.93,107.74,128.31,136.84,172.42,164.55,151.46,124.07,106.08,115.74,132.61,181.15,211.84,200.07,148.74,127.18,148.41,163.82,225.86,256.94,189.68,153.9,122.49,136.44,143.39,151.59,123.88,89.22,87.04,77.31,78.37,86.24,88.62,82.54,72.62,73.81,65.28,81.02,72.69,70.97,61.64,52.31,72.88,64.48,70.24,70.11,71.63,69.44,44.18,74.87,70.3,76.59,75.2,90.61,80.82,68.78,78.44,83,84.06,78.64,109.92,100.46,98.41,99.07,93.85,97.55,122.82,137.7,131.28,122.35,116.93,121.63,125.6,151.46,158.8,157.21,134.19,,,144.05,151.98,190.15,214.48,185.78,132.41,145.5,139.29,173.74,264.22,248.15,216.73,236.44,161.77,157.47,192.33,216.47,263.82,239.81,186.24,160.71,160.52,191.2,217.79,234.52,174.54,160.12,157.01,180.95,204.83,267.53,353.04,282.94,200.4,178.9,180.95,221.63,286.44,364.02,267.72,215.48,187.3,194.18,218.98,279.83,358.53,275.86
county,Indian River County,driving,,Florida,United States,100,100.57,107.17,103.32,124.18,113.34,90.93,107.83,103.14,99.71,102.79,120.68,111.66,85.4,97.59,98.35,101.51,107.81,122.09,105.98,85.11,102.61,103.9,107.64,111.37,122.72,113.5,93.12,107.23,110.57,115.55,122.12,144.8,134.21,107.58,121.51,114.08,112.94,118.87,129.45,121.47,99.72,110.82,109.59,112.52,122.23,137.77,129.02,104.72,112.58,113.12,117.18,120.66,136.32,127.13,104,117.38,115.34,120.03,114.83,123.58,108.62,88.06,99.51,94.74,87.79,84.33,86.85,64.62,50.34,64.71,65.22,66.8,65.36,67.07,57.45,44.6,60.11,59.21,59.18,61.13,58.3,43.33,32.36,48.62,56.47,56.24,57.98,61.2,52.04,32.3,60.32,61.17,65.91,59.23,68.72,55.4,45.33,64.33,67.97,67.42,69.46,71.2,61.97,47.09,70.63,73.31,74.45,72.77,87.92,72.58,60.14,81.08,82.27,83.21,86.26,97.54,92.7,60.61,,,94.84,96.22,101.55,95.5,79.88,94.21,96.61,101.11,105.04,122.53,112.87,91.09,79.78,100.13,110.13,108.29,120.64,127.36,90.68,103.61,100.35,95.75,100.3,119.06,108.43,87.41,107.36,105.72,112.55,120.21,131.53,123.78,99.87,112.3,114.15,114.69,114.23,126.79,119.13,94.49,114.89,114.2,114.1,118.91,136.58,125.68,101.84
